date,open,high,low,close,adj_open,adj_high,adj_low,adj_close,volume,buy_sell
2016/4/26,8556.37,8622.42,8554.55,8581.57,13544.15,13648.7,13541.27,13584.04,3346481,35115
2016/4/27,8561.37,8597.64,8537.03,8563.05,13552.08,13609.49,13513.55,13554.74,3487759,6315
2016/4/28,8586.92,8595.99,8456.38,8473.87,13592.52,13606.88,13385.88,13413.57,3924535,-243667
2016/4/29,8424.04,8424.04,8352.23,8377.9,13334.69,13334.69,13221.02,13261.65,3580008,-149083
2016/5/3,8362.35,8363.59,8268.41,8294.12,13237.04,13239.01,13088.34,13129.04,3754668,-278541
2016/5/4,8282.52,8285.96,8153.57,8185.47,13110.77,13116.22,12906.65,12957.15,4149875,-381561
2016/5/5,8182.05,8207.98,8122.34,8167.96,12951.73,12992.78,12857.22,12929.43,3977941,-332995
2016/5/6,8169.54,8170.68,8104.16,8146.43,12932.45,12934.26,12828.96,12895.87,3953679,-396137
2016/5/9,8156.65,8177.36,8106.13,8131.83,12912.05,12944.83,12832.08,12872.76,3710952,-206009
2016/5/10,8119.71,8168.13,8075.58,8156.29,12853.57,12930.22,12783.72,12911.48,3741082,-111283
2016/5/11,8182.92,8204.51,8115.44,8135.56,12953.75,12987.93,12846.93,12878.78,4047480,-370495
2016/5/12,8122.78,8162.44,8105.49,8108.05,12858.55,12921.33,12831.18,12835.23,3556435,-91198
2016/5/13,8095.93,8095.93,7999.98,8053.69,12816.05,12816.05,12664.16,12749.18,4225037,-369680
2016/5/16,8035.21,8091.48,8003.93,8067.6,12719.92,12808.99,12670.4,12771.19,3236743,-68288
2016/5/17,8081.89,8151.2,8047.31,8140.48,12793.8,12903.52,12739.06,12886.55,3604249,-124741
2016/5/18,8115.61,8159.68,8061.26,8159.68,12847.19,12916.95,12761.15,12916.95,3491764,-100461
2016/5/19,8159.93,8166.96,8067.33,8095.98,12917.35,12928.48,12770.77,12816.12,3094933,-312138
2016/5/20,8108.68,8165.98,8080.65,8131.26,12836.23,12926.93,12791.85,12871.97,2850865,-75560
2016/5/23,8150.38,8356.96,8119.71,8344.44,12902.24,13229.26,12853.69,13209.44,4649021,252773
2016/5/24,8329.69,8354.62,8298,8300.66,13186.09,13225.55,13135.92,13140.13,3555561,-74203
2016/5/25,8352.84,8417.27,8352.84,8396.2,13222.74,13324.73,13222.74,13291.38,4049980,64130
2016/5/26,8400.89,8410.74,8376.6,8394.12,13298.81,13314.4,13260.36,13288.09,3564495,19954
2016/5/27,8415.59,8463.61,8415.59,8463.61,13322.17,13398.19,13322.17,13398.19,3409655,125832
2016/5/30,8476.62,8563.4,8462.15,8535.87,13418.78,13556.15,13395.87,13512.57,3779180,216555
2016/5/31,8532.21,8545.73,8488.9,8535.59,13506.78,13528.18,13438.22,13512.13,4925321,42419
2016/6/1,8516.08,8603.63,8514.12,8597.16,13481.25,13619.84,13478.14,13609.6,4102121,210825
2016/6/2,8598.47,8635.03,8553.54,8556.02,13611.91,13669.79,13540.78,13544.71,4421236,331778
2016/6/3,8565.18,8601.05,8559.77,8587.36,13563.26,13620.06,13554.69,13598.38,3420623,118048
2016/6/4,8582.6,8594.35,8570.69,8591.57,13590.85,13609.45,13571.99,13605.05,1895068,3835
2016/6/6,8605.15,8664.12,8557.68,8597.11,13626.54,13719.92,13551.37,13613.81,3053231,63755
2016/6/7,8622.21,8692.73,8621.46,8679.9,13653.58,13765.25,13652.39,13744.93,3984243,308736
2016/6/8,8704.66,8754.82,8690.59,8715.48,13784.19,13863.62,13761.91,13801.32,3682670,267471
2016/6/13,8634.24,8634.24,8520.21,8536.22,13672.88,13672.88,13492.31,13517.66,3574312,-211253
2016/6/14,8513.51,8577.31,8503.42,8576.12,13481.91,13582.94,13465.93,13581.06,3125064,82588
2016/6/15,8566.43,8608.29,8524.55,8606.37,13566.34,13632.63,13500.01,13629.59,3593085,-10492
2016/6/16,8583.19,8584.67,8476.84,8494.14,13593.12,13595.46,13424.69,13452.09,3709135,-246995
2016/6/17,8538.28,8607.16,8538.28,8568.08,13521.99,13631.07,13521.99,13569.18,3484588,129846
2016/6/20,8612.26,8642.15,8604.81,8625.92,13639.6,13686.93,13627.8,13661.23,3001039,145643
2016/6/21,8633.21,8684.85,8627.4,8684.85,13674.99,13756.79,13665.79,13756.79,3377528,220736
2016/6/22,8675.12,8716.25,8653.04,8716.25,13741.91,13807.06,13706.93,13807.06,3557068,172810
2016/6/23,8706.08,8711.21,8662.78,8676.68,13797.89,13806.03,13729.27,13751.3,3111999,48907
2016/6/24,8684.53,8691.3,8374.26,8476.99,13765.86,13776.59,13274.05,13436.89,5791547,-305791
2016/6/27,8406.29,8468.66,8386.27,8458.87,13436.9,13536.6,13404.9,13520.95,3268493,-27953
2016/6/28,8438.76,8505.51,8396.01,8505.51,13490.12,13596.83,13421.78,13596.83,3822915,-7982
2016/6/29,8530.37,8609.23,8530.37,8586.56,13638.93,13765.02,13638.93,13728.77,4531025,248870
2016/6/30,8615.46,8666.58,8583.77,8666.58,13788.08,13869.89,13737.36,13869.89,4831561,259825
2016/7/1,8692.48,8755.62,8680.53,8738.24,13913.13,14014.19,13894,13986.37,4252995,209033
2016/7/4,8728.32,8782.38,8712.12,8760.58,13993.18,14079.85,13967.21,14044.9,3642526,174535
2016/7/5,8738.41,8747.06,8693.76,8716.07,14013.53,14027.4,13941.92,13977.7,3474978,85386
2016/7/6,8673.53,8673.53,8569.15,8575.75,13923.2,13923.2,13755.65,13766.24,4209879,-331159
2016/7/7,8605.38,8653.7,8605.38,8640.91,13831.85,13909.52,13831.85,13888.96,3349857,37135
2016/7/11,8728.23,8795.8,8728.23,8786.47,14034.38,14143.03,14034.38,14128.03,4669541,334449
2016/7/12,8794.73,8841.46,8794.3,8841.46,14158.93,14234.16,14158.24,14234.16,4699030,221349
2016/7/13,8847.04,8865.42,8800.17,8857.75,14265.32,14294.96,14189.75,14282.59,4850884,372398
2016/7/14,8837.76,8877.31,8818.26,8866.36,14262.77,14326.6,14231.3,14308.93,4422952,238361
2016/7/15,8857.15,8949.85,8857.15,8949.85,14307.47,14457.21,14307.47,14457.21,4874982,407625
2016/7/18,8952.61,9008.21,8952.61,9008.21,14468.96,14558.82,14468.96,14558.82,4564796,315845
2016/7/19,9018.8,9034.87,8972.83,9034.87,14593.8,14619.8,14519.41,14619.8,4774586,545688
2016/7/20,9013.52,9034.13,8969.19,9007.68,14590.18,14623.54,14518.43,14580.73,4447845,325607
2016/7/21,9010.22,9075.89,9009.79,9056.56,14624.87,14731.47,14624.18,14700.09,5201516,511379
2016/7/22,9055.17,9060.15,9004.24,9013.14,14698.6,14706.69,14615.93,14630.38,4242274,107307
2016/7/25,9030.36,9085.91,8916.05,8991.67,14665.93,14756.14,14480.28,14603.09,4007179,130119
2016/7/26,8983.55,9024.79,8960.48,9024.79,14603.65,14670.69,14566.15,14670.69,3925613,290960
2016/7/27,9058.19,9084.9,9042.14,9063.39,14726.73,14770.15,14700.63,14735.18,4970935,222916
2016/7/28,9060.48,9081.4,9015.35,9076.64,14736.5,14770.52,14663.09,14762.78,4766003,172707
2016/7/29,9066.37,9071.51,8984.41,8984.41,14756.24,14764.6,14622.84,14622.84,3852627,-67260
2016/8/1,9008.74,9080.71,9008.74,9080.71,14674.8,14792.04,14674.8,14792.04,3871706,284625
2016/8/2,9081.06,9086.42,9052.71,9068.76,14804.55,14813.29,14758.33,14784.5,3884166,61219
2016/8/3,9000.82,9033.95,8948.4,9001.71,14678.83,14732.86,14593.34,14680.28,3834059,-22158
2016/8/4,9009.29,9035.25,8972.31,9024.71,14704.16,14746.53,14643.81,14729.33,3829779,9089
2016/8/5,9025.76,9101.71,9023.23,9092.12,14744.29,14868.36,14740.15,14852.69,4226749,259950
2016/8/8,9123.07,9153.99,9104.43,9150.26,14904.13,14954.64,14873.68,14948.55,4083690,126404
2016/8/9,9154,9168.34,9127.63,9155.08,14959.6,14983.03,14916.5,14961.36,4066821,168829
2016/8/10,9160.94,9200.42,9131.63,9200.42,14976.25,15040.79,14928.33,15040.79,4225760,166717
2016/8/11,9168.7,9187.18,9063.81,9131.83,14994.46,15024.68,14822.92,14934.16,4760190,33814
2016/8/12,9135.34,9173.72,9135.34,9150.39,14941.46,15004.24,14941.46,14966.08,4015197,130842
2016/8/15,9152.36,9162.02,9117.26,9148.51,14989.44,15005.26,14931.95,14983.13,4100081,39946
2016/8/16,9146.09,9165.58,9082.34,9110.36,14981.3,15013.22,14876.87,14922.77,4451022,40672
2016/8/17,9121.18,9133.07,9073.27,9117.7,14941.93,14961.41,14863.45,14936.23,3978438,86106
2016/8/18,9104.88,9128.8,9093.51,9122.5,14926.74,14965.96,14908.1,14955.63,4015535,164442
2016/8/19,9139.69,9175.13,9034.27,9034.27,14985.47,15043.57,14812.62,14812.62,4388582,-123624
2016/8/22,9004.68,9012.72,8928.33,8981.81,14766.04,14779.23,14640.84,14728.54,3885584,-118392
2016/8/23,8987.07,9046.3,8986.76,9030.93,14737.44,14834.56,14736.93,14809.36,3836367,60649
2016/8/24,9043.13,9054.76,9016.39,9017.38,14837.94,14857.02,14794.07,14795.69,3518670,-116052
2016/8/25,9034.47,9115.47,9031.34,9115.47,14829,14961.95,14823.86,14961.95,4269679,236662
2016/8/26,9097.02,9131.72,9092.08,9131.72,14933.31,14990.27,14925.2,14990.27,3595701,84895
2016/8/29,9117.53,9136.42,9027.35,9110.17,14969.7,15000.72,14821.64,14957.62,3794844,7898
2016/8/30,9113.34,9134.37,9093.87,9110.56,14966.72,15001.25,14934.74,14962.15,3756596,57338
2016/8/31,9122.19,9130.76,9044.5,9068.85,14987.25,15001.33,14859.61,14899.62,4267889,-169030
2016/9/1,9055.73,9069.13,8980.21,9001.15,14880.43,14902.45,14756.33,14790.74,4053283,-190995
2016/9/2,9015.63,9038.48,8958.81,8987.55,14853.25,14890.9,14759.64,14806.99,4303473,-7751
2016/9/5,9032.38,9100.05,9032.38,9090.13,14881.28,14992.77,14881.28,14976.43,3605627,247158
2016/9/6,9102.83,9181.85,9098.6,9181.85,14997.35,15127.54,14990.38,15127.54,4111738,288496
2016/9/7,9202.23,9278.88,9202.23,9259.07,15161.49,15287.78,15161.49,15255.14,4782818,156958
2016/9/8,9241.95,9273.57,9224.89,9262.89,15232.68,15284.79,15204.56,15267.19,3981132,31301
2016/9/9,9217.37,9217.37,9142.13,9164.88,15192.15,15192.15,15068.14,15105.64,3555480,-171143
2016/9/10,9084.81,9084.81,9025.53,9053.69,14973.85,14973.85,14876.15,14922.56,2966690,-206182
2016/9/12,9031.51,9031.51,8947.06,8947.06,14886.15,14886.15,14746.96,14746.96,3634678,-386841
2016/9/13,8983.95,9014.75,8885.55,8940.83,14807.76,14858.53,14645.57,14736.69,3839352,-259419
2016/9/14,8913.11,8965.32,8895.85,8902.3,14691.01,14777.06,14662.56,14673.19,3287147,-238980
2016/9/19,9003.41,9155.38,9003.41,9152.88,14839.83,15090.31,14839.83,15086.19,4055905,168109
2016/9/20,9141.21,9173.46,9130.9,9161.58,15067.52,15120.68,15050.53,15101.1,3637156,14730
2016/9/21,9141.92,9228.5,9133.16,9228.5,15068.7,15211.41,15054.26,15211.41,3855290,123575
2016/9/22,9265.28,9290.76,9207.41,9235.26,15272.26,15314.26,15176.87,15222.78,3664350,47803
2016/9/23,9240.25,9284.62,9228.66,9284.62,15231,15304.14,15211.9,15304.14,3223134,118560
2016/9/26,9229.34,9229.34,9189.49,9194.52,15213.46,15213.46,15147.77,15156.06,2625293,-56230
2016/9/29,9241.61,9303.13,9238.49,9270.9,15233.68,15335.09,15228.54,15281.96,3723139,272437
2016/9/30,9240.44,9240.65,9160.91,9166.85,15231.74,15232.09,15100.65,15110.44,3426034,-237704
2016/10/3,9219.52,9256.58,9212.38,9234.2,15197.26,15258.35,15185.49,15221.46,3002161,46901
2016/10/4,9228.66,9287.77,9224.45,9287.77,15212.32,15309.76,15205.38,15309.76,3066078,85586
2016/10/5,9260.69,9276.13,9244.41,9272.28,15265.13,15290.58,15238.29,15284.23,3002597,50436
2016/10/6,9263.4,9284.31,9242.83,9284.31,15269.68,15304.15,15235.77,15304.15,3137942,10721
2016/10/7,9289.66,9289.95,9249.06,9265.81,15312.96,15313.44,15246.04,15273.65,2981282,-103076
2016/10/11,9311.79,9327.71,9167.72,9219.82,15349.82,15376.06,15112.33,15198.21,4127460,13321
2016/10/12,9201.55,9258.69,9166.58,9252.6,15168.08,15262.27,15110.43,15252.23,3407399,49550
2016/10/13,9268.22,9285.05,9187.78,9219.17,15277.99,15305.73,15145.39,15197.13,3342252,-156484
2016/10/14,9198.26,9216.63,9149.87,9165.17,15162.66,15192.94,15082.89,15108.11,3222233,-3109
2016/10/17,9150.67,9182.67,9074.99,9176.22,15084.2,15136.95,14959.45,15126.32,3082126,-72409
2016/10/18,9175.07,9222.58,9157.4,9222.58,15124.82,15203.14,15095.69,15203.14,3058813,106176
2016/10/19,9227.98,9298.87,9226.46,9283.99,15212.17,15329.03,15209.66,15304.5,3429784,162774
2016/10/20,9288.49,9331.89,9279.15,9317.24,15311.98,15383.52,15296.58,15359.37,3523381,86409
2016/10/21,9322.55,9348.09,9292.53,9306.57,15368.11,15410.22,15318.63,15341.77,3773891,-6043
2016/10/24,9333.94,9343.57,9308.53,9322.5,15386.9,15402.77,15345.01,15368.04,3043948,8380
2016/10/25,9338.09,9399.97,9334.8,9385.65,15393.96,15495.97,15388.53,15472.36,3568506,157476
2016/10/26,9355.66,9372.74,9338.84,9362.25,15422.93,15451.08,15395.2,15433.79,3200802,-10332
2016/10/27,9363.9,9370.32,9286.86,9299.55,15436.51,15447.1,15309.51,15330.43,3436938,-124098
2016/10/28,9307.39,9320.57,9276.71,9306.92,15343.35,15365.08,15292.78,15342.58,3124888,-31914
2016/10/31,9283.2,9314.34,9194.48,9290.12,15303.54,15354.88,15157.29,15314.95,2933043,-71853
2016/11/1,9272.3,9289.12,9236.82,9272.7,15285.57,15313.3,15227.08,15286.23,2497659,13823
2016/11/2,9230.23,9230.23,9139.04,9139.04,15216.26,15216.26,15065.93,15065.93,3184164,-55176
2016/11/3,9126.29,9154.19,9067.27,9067.27,15045.24,15091.23,14947.94,14947.94,3204101,-61337
2016/11/4,9065.11,9098.88,9048.21,9068.15,14944.45,15000.12,14916.59,14949.46,2739339,-57918
2016/11/7,9102.97,9191.67,9102.97,9189.84,15006.85,15153.08,15006.85,15150.06,2835069,-23995
2016/11/8,9214.95,9230.2,9165,9217.43,15191.46,15216.6,15109.12,15195.55,3072696,142379
2016/11/9,9252.27,9296.86,8926.6,8943.2,15252.97,15326.48,14716.08,14743.45,6044384,-328194
2016/11/10,9070.64,9179.18,9070.64,9152.18,14953.57,15132.5,14953.57,15087.99,4506916,155116
2016/11/11,9067.65,9067.65,8949.38,8957.76,14948.63,14948.63,14753.66,14767.47,5065759,-390439
2016/11/14,8955.27,8991.94,8879.69,8940.4,14763.35,14823.81,14638.76,14738.84,4637858,-191826
2016/11/15,8927.92,8981.05,8923.36,8931.03,14718.26,14805.85,14710.75,14723.39,4100692,-113234
2016/11/16,8955.76,9032.31,8955.76,8962.22,14764.18,14890.38,14764.18,14774.83,3914412,-63994
2016/11/17,8984.57,8998.23,8936.3,8995.26,14811.67,14834.19,14732.09,14829.29,3579224,-47236
2016/11/18,8991.5,9025.98,8958.22,9008.79,14823.09,14879.93,14768.22,14851.59,3746952,-122091
2016/11/21,9009.78,9049.76,8986.4,9041.11,14853.22,14919.13,14814.68,14904.87,3751486,85208
2016/11/22,9058.58,9161.19,9058.58,9133.39,14933.67,15102.83,14933.67,15057,4636095,120899
2016/11/23,9146.72,9202.72,9146.72,9178.23,15078.98,15171.3,15078.98,15130.93,4276380,89423
2016/11/24,9164.84,9183.16,9137.56,9152.11,15109.04,15139.24,15064.06,15088.05,4041910,-11568
2016/11/25,9149.35,9191.34,9148.63,9159.07,15084.5,15153.73,15083.32,15100.53,3665470,12742
2016/11/28,9167.33,9241.54,9167.33,9222.24,15114.16,15236.51,15114.16,15204.69,4250435,126638
2016/11/29,9220.95,9249.06,9192.38,9192.38,15202.56,15248.91,15155.46,15155.46,4314651,10873
2016/11/30,9196.09,9240.71,9189.62,9240.71,15161.57,15235.13,15150.9,15235.13,4869513,42089
2016/12/1,9245.55,9278.96,9241.78,9263.53,15243.12,15298.2,15236.9,15272.76,4136060,55863
2016/12/2,9214.56,9214.56,9165.9,9189.49,15192.01,15192.01,15111.79,15150.68,3786805,-91145
2016/12/5,9194.46,9212.19,9138.64,9160.66,15158.89,15188.12,15066.86,15103.16,3391496,-150563
2016/12/6,9209.8,9280.65,9209.8,9250.77,15184.17,15300.98,15184.17,15251.72,3667576,170212
2016/12/7,9279,9299.92,9247.5,9263.89,15298.25,15332.74,15246.32,15273.34,3636815,91137
2016/12/8,9308.9,9376.41,9308.9,9375.86,15347.56,15458.87,15347.56,15457.96,4549781,330597
2016/12/9,9383.07,9399.25,9366.86,9392.68,15469.84,15496.51,15443.11,15485.68,3964574,186009
2016/12/12,9402.05,9430.34,9336.45,9349.94,15501.13,15547.78,15392.98,15415.22,4035825,43355
2016/12/13,9361.97,9382.14,9342.56,9382.14,15435.06,15468.31,15403.05,15468.31,3812248,123281
2016/12/14,9395.6,9413.13,9353.25,9368.52,15490.51,15519.41,15420.68,15445.86,3434019,-16642
2016/12/15,9337.21,9370.51,9309.79,9360.35,15394.23,15449.13,15349.02,15432.38,3836100,112988
2016/12/16,9352.27,9379.75,9326.78,9326.78,15419.07,15464.37,15377.04,15377.04,3675553,-25163
2016/12/19,9316.06,9317.03,9237.98,9239.32,15359.36,15360.96,15230.63,15232.84,3156197,-32107
2016/12/20,9229.74,9258.69,9199.84,9242.41,15217.04,15264.77,15167.74,15237.93,3372611,-6438
2016/12/21,9234.94,9263.5,9204.26,9204.26,15225.61,15272.7,15175.03,15175.03,3195514,-59984
2016/12/22,9204.29,9209.72,9118.75,9118.75,15175.08,15184.03,15034.05,15034.05,3277666,-132516
2016/12/23,9112.33,9128.83,9078.64,9078.64,15023.47,15050.68,14967.93,14967.93,2935828,-135019
2016/12/26,9088.99,9127.74,9083.28,9110.54,14984.99,15048.88,14975.58,15020.52,2047647,-30741
2016/12/27,9120.88,9132.05,9100.83,9109.27,15037.57,15055.99,15004.51,15018.43,2082870,-13310
2016/12/28,9120.9,9203.56,9120.9,9201.4,15037.6,15173.88,15037.6,15170.32,2801681,123005
2016/12/29,9172.39,9196.02,9149.16,9153.09,15122.5,15161.46,15084.2,15090.68,2703276,-26250
2016/12/30,9186.3,9259.09,9186.3,9253.5,15145.43,15265.44,15145.43,15256.22,2740107,149856
2017/1/3,9252.56,9273.65,9235.95,9272.88,15254.67,15289.44,15227.28,15288.17,2490220,42105
2017/1/4,9279.52,9299.62,9266.03,9286.96,15299.12,15332.26,15276.88,15311.39,2902225,61426
2017/1/5,9282.56,9358.42,9282.45,9358.14,15304.12,15429.19,15303.94,15428.73,3925580,169987
2017/1/6,9371.41,9381.11,9351.25,9372.22,15450.6,15466.6,15417.37,15451.94,3607840,89014
2017/1/9,9376.48,9404.9,9328.19,9342.42,15458.97,15505.83,15379.36,15402.82,3551476,25773
2017/1/10,9344.19,9353.6,9319.45,9349.64,15405.74,15421.26,15364.96,15414.73,3289324,113686
2017/1/11,9370.17,9384,9333.49,9345.74,15448.57,15471.37,15388.09,15408.29,3680625,214506
2017/1/12,9356.12,9430.58,9356.12,9410.18,15425.4,15548.16,15425.4,15514.53,3771167,252521
2017/1/13,9373.7,9387.68,9352.08,9378.83,15454.38,15477.43,15418.74,15462.84,3293064,129089
2017/1/16,9356.54,9359.01,9281.21,9292.33,15426.1,15430.18,15301.91,15320.24,3066709,-123134
2017/1/17,9301.96,9354.53,9294.68,9354.53,15336.11,15422.78,15324.11,15422.78,3052796,66963
2017/1/18,9344.74,9350.95,9322.44,9341.97,15406.65,15416.89,15369.88,15402.08,3744987,97285
2017/1/19,9324.83,9337.64,9287.54,9318.12,15373.83,15394.95,15312.35,15362.77,3614825,-67380
2017/1/20,9326.8,9350.07,9317.62,9331.46,15377.07,15415.43,15361.93,15384.75,3098080,-40189
2017/1/23,9363.66,9427.46,9363.66,9424.05,15437.84,15543.02,15437.84,15537.4,3219340,185296
2017/1/24,9423.05,9468.34,9416.06,9447.95,15535.76,15610.43,15524.23,15576.81,3362191,180460
2017/2/2,9502.25,9521.34,9413.77,9428.97,15666.33,15697.8,15520.45,15545.51,5119534,120924
2017/2/3,9450.06,9478.01,9423.93,9455.56,15580.28,15626.36,15537.2,15589.35,5068371,-135038
2017/2/6,9467.67,9548.68,9467.67,9538.01,15609.32,15742.88,15609.32,15725.29,5510906,104794
2017/2/7,9527.42,9555.8,9512.56,9554.56,15707.83,15754.62,15683.33,15752.58,4932873,-25645
2017/2/8,9540.77,9564.07,9505.79,9543.25,15729.83,15768.25,15672.16,15733.92,5300856,-218694
2017/2/9,9555.52,9600.09,9540.51,9590.18,15754.17,15827.65,15729.42,15811.31,5264593,47822
2017/2/10,9612.67,9688.15,9612.67,9665.59,15848.38,15972.82,15848.38,15935.63,6240806,140819
2017/2/13,9690.39,9711.43,9681.1,9710.32,15976.51,16011.2,15961.2,16009.37,5255562,-18275
2017/2/14,9726.74,9760.01,9698.29,9718.78,16036.44,16091.3,15989.54,16023.32,5531133,129279
2017/2/15,9724.13,9813.98,9723.04,9799.76,16032.14,16180.27,16030.34,16156.83,5748794,300918
2017/2/16,9826.89,9869.59,9753.16,9771.25,16201.57,16271.97,16080.02,16109.84,5167818,58595
2017/2/17,9779.16,9791.59,9754.54,9759.76,16122.86,16143.36,16082.27,16090.88,4358105,47714
2017/2/18,9771.21,9791.35,9770.75,9779.92,16109.76,16142.96,16109,16124.12,3411356,2599
2017/2/20,9795.81,9817.14,9743.36,9753.2,16150.33,16185.5,16063.86,16080.08,4750607,-45042
2017/2/21,9761.27,9775.49,9721.36,9763.93,16093.38,16116.83,16027.58,16097.77,4604650,146857
2017/2/22,9786.25,9820.07,9770.1,9778.78,16134.57,16190.32,16107.94,16122.25,4853832,64718
2017/2/23,9774.08,9810.56,9748.94,9769.31,16114.49,16174.64,16073.05,16106.63,4655622,42242
2017/2/24,9757.67,9784.39,9740.18,9750.47,16087.44,16131.49,16058.6,16075.57,4221089,38492
2017/3/1,9751.12,9758.78,9674.78,9674.78,16076.64,16089.27,15950.78,15950.78,4352913,-81258
2017/3/2,9727.6,9774.6,9646.34,9691.8,16037.86,16115.35,15903.89,15978.84,4761241,6420
2017/3/3,9672.26,9679.82,9633.88,9648.21,15946.63,15959.1,15883.35,15906.98,4165254,-79718
2017/3/6,9647,9688.5,9647,9682.63,15904.98,15973.4,15904.98,15963.72,3722553,-25092
2017/3/7,9690.26,9738.07,9690.2,9738.07,15976.31,16055.13,15976.21,16055.13,3874251,50871
2017/3/8,9744.26,9773.49,9712.5,9753.45,16065.34,16113.53,16012.98,16080.49,4196044,37735
2017/3/9,9740.05,9743.78,9650.32,9658.61,16058.39,16064.54,15910.45,15924.12,4805336,-272867
2017/3/10,9653.79,9656.65,9562.75,9627.89,15916.17,15920.89,15766.07,15873.47,4616512,-137247
2017/3/13,9656.56,9697.34,9656.56,9697.34,15920.74,15987.97,15920.74,15987.97,4101677,109907
2017/3/14,9720.53,9767.66,9720.53,9744.21,16026.22,16103.92,16026.22,16065.26,4677117,165356
2017/3/15,9741.29,9749.01,9714.58,9740.31,16060.44,16073.16,16016.4,16058.82,3889942,-21357
2017/3/16,9768.85,9842.17,9768.85,9837.83,16105.88,16226.77,16105.88,16219.61,4560309,249258
2017/3/17,9845.59,9908.69,9835.51,9908.69,16232.41,16336.44,16215.79,16336.44,4951138,351497
2017/3/20,9905.81,9916.18,9869.35,9912.97,16331.69,16348.78,16271.57,16343.49,4203851,20547
2017/3/21,9923.18,9976.61,9918.39,9972.49,16360.32,16448.41,16352.43,16441.62,4552153,235272
2017/3/22,9911.96,9922.66,9843.07,9922.66,16341.82,16359.46,16228.24,16359.46,4437300,68114
2017/3/23,9921.97,9945.24,9897.45,9930.74,16358.32,16396.69,16317.89,16372.78,4726452,80087
2017/3/24,9914.12,9932.68,9892.31,9902.98,16345.39,16375.99,16309.43,16327.02,4184614,1394
2017/3/27,9907.6,9917.85,9859.53,9876.77,16334.63,16351.53,16255.38,16283.8,4199023,104850
2017/3/28,9909.99,9924.14,9799.28,9876.45,16338.58,16361.91,16156.05,16283.28,4833690,130471
2017/3/29,9887,9906.76,9831.63,9856.25,16300.67,16333.25,16209.38,16249.97,4341930,127956
2017/3/30,9869.28,9878.62,9836.33,9848.15,16271.46,16286.86,16217.13,16236.62,4255899,-32481
2017/3/31,9846.38,9869.65,9811.52,9811.52,16233.7,16272.07,16176.23,16176.23,4182990,-39564
2017/4/5,9856.44,9949.48,9856.44,9949.48,16250.29,16403.68,16250.29,16403.68,4994427,178422
2017/4/6,9946.66,9946.66,9879.85,9897.8,16399.03,16399.03,16288.88,16318.47,4127687,-39506
2017/4/7,9892.98,9900.88,9788.52,9873.37,16310.53,16323.56,16138.31,16278.2,4664377,-143231
2017/4/10,9880.29,9898.64,9859.03,9882.54,16289.61,16319.86,16254.56,16293.32,4447518,-21994
2017/4/11,9881.53,9896.59,9820.41,9832.42,16291.66,16316.49,16190.89,16210.69,4489653,-66536
2017/4/12,9831.56,9837.19,9789.59,9817.68,16209.26,16218.55,16140.07,16186.38,4590275,88772
2017/4/13,9808.83,9868.45,9800.8,9836.68,16171.78,16270.08,16158.54,16217.7,4547938,18771
2017/4/14,9806.15,9808.33,9730.94,9732.93,16167.38,16170.97,16043.38,16046.66,4501756,-96409
2017/4/17,9740.81,9762.47,9670.11,9716.4,16059.64,16095.36,15943.08,16019.4,4208924,-4348
2017/4/18,9735.76,9771.07,9727.26,9746.56,16051.32,16109.54,16037.31,16069.13,3700798,41793
2017/4/19,9725.39,9725.39,9631.64,9639.94,16034.23,16034.23,15879.67,15893.35,4375018,-291830
2017/4/20,9639.93,9664.24,9622.25,9632.69,15893.33,15933.41,15864.18,15881.39,3972099,-71172
2017/4/21,9657.05,9718.82,9657.05,9717.41,15921.54,16023.38,15921.54,16021.06,3539298,-22627
2017/4/24,9742.91,9772.96,9683.7,9717.95,16063.1,16112.64,15965.48,16021.95,3213220,563
2017/4/25,9737.82,9841.71,9737.82,9841.71,16054.71,16225.99,16054.71,16225.99,4424779,320135
2017/4/26,9859.11,9865.88,9827.47,9856.45,16254.7,16265.86,16202.53,16250.31,4714162,239939
2017/4/27,9859.45,9863.52,9823.85,9860.62,16255.24,16261.95,16196.55,16257.17,3886027,-45298
2017/4/28,9868.38,9897.04,9845.84,9872,16269.97,16317.22,16232.81,16275.94,4246227,-66905
2017/5/2,9926.44,9951.14,9925.75,9941.27,16365.7,16406.42,16364.56,16390.15,4583066,209838
2017/5/3,9957.62,9979.91,9937.99,9955.33,16417.11,16453.85,16384.74,16413.33,3897253,81158
2017/5/4,9962.73,9973.76,9938.96,9967.64,16425.52,16443.71,16386.34,16433.62,3579143,128129
2017/5/5,9954.94,9960.99,9899.94,9899.94,16412.69,16422.66,16322.01,16322.01,3702206,-77620
2017/5/8,9934.13,9964.86,9900.07,9937.25,16378.38,16429.04,16322.22,16383.52,3862471,44926
2017/5/9,9967.01,10001.94,9899.08,9915.48,16432.59,16490.18,16320.59,16347.63,4803642,-86400
2017/5/10,9935.22,9971.98,9932.17,9968.32,16380.35,16440.95,16375.32,16434.92,4203615,140261
2017/5/11,9968.51,10018.79,9964.3,10001.48,16435.23,16518.13,16428.29,16489.59,4597490,-32509
2017/5/12,9981.77,10008.25,9961.37,9986.82,16457.1,16500.76,16423.47,16465.43,4252428,47540
2017/5/15,9978.28,10036.82,9978.28,10036.82,16451.35,16547.87,16451.35,16547.87,4120343,32094
